,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
8835,710016708,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Silver,26,1,3,1,10877,7974,90,2.46
8836,709434408,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,26,2,1,2,5848,8417,95,4.13
8837,778716783,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,32,1,2,1,11552,7180,96,2.51
8838,712447758,Existing Customer,46,M,2,Graduate,Married,$80K - $120K,Blue,39,2,2,3,11901,7998,82,3.31
8839,779435883,Existing Customer,37,M,3,High School,Unknown,$80K - $120K,Blue,19,1,2,2,2273,7899,79,0
8840,719918358,Existing Customer,57,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,1,3082,7787,89,13.33
8841,720474408,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,41,1,2,2,9298,8427,87,3.24
8842,719401158,Existing Customer,62,F,0,Post-Graduate,Single,$40K - $60K,Blue,53,1,2,3,4136,7739,97,0
8843,778430733,Existing Customer,45,M,5,High School,Unknown,$60K - $80K,Blue,25,1,5,1,12399,7855,82,1.58
8844,717583908,Existing Customer,57,M,1,High School,Single,$80K - $120K,Blue,45,1,6,1,15030,7603,81,1.33
8845,823519458,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,40,1,1,3,6441,7123,94,5.34
8846,712381683,Existing Customer,42,F,4,Unknown,Married,Unknown,Blue,36,1,4,2,7469,8281,80,1.52
8847,716045508,Existing Customer,40,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,3,3569,7963,85,4.55
8848,820936533,Existing Customer,47,M,3,Graduate,Unknown,Less than $40K,Blue,43,1,3,3,2781,9331,93,11.41
8849,721227258,Existing Customer,51,M,1,Post-Graduate,Married,$120K +,Silver,31,2,5,2,34516,7520,79,0.58
8850,771304383,Existing Customer,45,F,3,High School,Married,Less than $40K,Blue,33,1,2,3,4174,7905,86,10.01
8851,717600483,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,43,2,2,1,23223,7358,87,0.27
8852,778865583,Existing Customer,46,M,3,Graduate,Married,Less than $40K,Blue,27,1,2,2,6954,7510,89,3.36
8853,709871658,Existing Customer,47,F,1,Unknown,Single,Less than $40K,Blue,36,2,3,3,7136,7729,86,5.29
8854,818280108,Existing Customer,43,F,4,High School,Single,Less than $40K,Blue,38,1,1,1,1820,7714,91,0
8855,716350008,Existing Customer,52,M,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,2937,8235,102,9.16
8856,778172583,Existing Customer,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636,7023,86,6.02
8857,719121708,Existing Customer,41,M,2,Graduate,Married,$60K - $80K,Silver,31,2,3,3,31497,7685,92,0.07
8858,714342033,Attrited Customer,52,M,1,High School,Married,$120K +,Blue,34,2,3,1,34516,4863,56,0
8859,788811558,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,35,1,3,3,1959,7847,65,8.42
8860,788943333,Attrited Customer,51,M,3,Post-Graduate,Married,$80K - $120K,Silver,37,6,2,2,34516,4810,55,0.29
8861,719258433,Existing Customer,49,M,5,Graduate,Single,$60K - $80K,Blue,42,2,1,3,7801,7561,91,4.19
8862,717895833,Existing Customer,55,M,3,College,Single,$120K +,Blue,44,2,2,3,6455,8001,99,4.45
8863,711550983,Existing Customer,46,M,1,Graduate,Divorced,$40K - $60K,Blue,37,1,2,2,11343,8313,107,1.44
8864,714077583,Attrited Customer,43,M,3,Post-Graduate,Married,$40K - $60K,Platinum,31,2,3,4,23981,4758,65,0.25
8865,720939933,Attrited Customer,46,F,4,Unknown,Single,Less than $40K,Blue,33,5,3,5,2879,4684,56,0
8866,716725008,Existing Customer,49,M,4,High School,Married,$80K - $120K,Blue,40,2,3,2,7667,7886,94,4.46
8867,788824083,Existing Customer,41,M,2,Uneducated,Single,$120K +,Blue,24,2,2,1,34516,8202,88,0.03
8868,716335983,Existing Customer,37,M,2,High School,Single,$80K - $120K,Blue,36,1,2,3,6713,7946,85,3.57
8869,719157933,Existing Customer,51,M,2,Uneducated,Married,$120K +,Blue,40,1,3,1,10984,7850,85,0.13
8870,716704158,Existing Customer,50,M,1,Doctorate,Married,$120K +,Blue,39,2,3,2,34516,8087,86,1.13
8871,716258358,Existing Customer,57,M,2,Uneducated,Single,$60K - $80K,Blue,36,1,1,3,23058,7009,82,1.07
8872,827904183,Existing Customer,40,M,4,Uneducated,Married,$120K +,Blue,36,2,2,2,17606,8104,83,1.18
8873,820394733,Existing Customer,52,M,0,College,Married,$120K +,Gold,47,2,1,1,34516,7690,87,0.42
8874,716574033,Existing Customer,45,F,3,High School,Divorced,$40K - $60K,Silver,36,2,2,2,18000,7149,86,1.42
8875,736786908,Existing Customer,48,F,2,College,Married,Less than $40K,Blue,41,2,2,2,5550,6984,85,7.34
8876,774099708,Existing Customer,39,F,3,High School,Single,Less than $40K,Blue,33,2,1,2,1621,7400,86,0
8877,714282333,Existing Customer,49,F,4,College,Married,Less than $40K,Blue,36,1,1,2,3244,7495,97,0
8878,717471933,Existing Customer,45,M,2,Unknown,Married,$40K - $60K,Blue,27,2,2,3,5800,8202,89,4.07
8879,818316108,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Blue,38,2,2,1,2550,8063,72,9.17
8880,709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516,7167,91,0.44
8881,716212383,Attrited Customer,38,M,1,High School,Single,$120K +,Blue,30,5,3,3,10874,4619,59,3.42
8882,757667133,Attrited Customer,54,M,2,College,Single,$80K - $120K,Blue,47,2,2,2,13769,4738,53,0
8883,794571108,Attrited Customer,39,M,2,Graduate,Divorced,$40K - $60K,Silver,23,5,2,3,17894,4691,63,0.17
8884,711370458,Existing Customer,49,F,5,Graduate,Married,Less than $40K,Gold,38,1,2,2,15016,7685,84,2.14
8885,788528958,Existing Customer,45,M,4,Graduate,Single,$120K +,Blue,38,1,1,3,9036,8356,79,0
8886,716745408,Existing Customer,54,M,1,High School,Single,$80K - $120K,Blue,36,1,2,3,12813,7803,81,2.36
8887,771752508,Existing Customer,40,F,3,Doctorate,Married,Less than $40K,Blue,29,1,1,1,4660,8571,84,6.36
8888,788916933,Existing Customer,49,M,5,College,Married,$60K - $80K,Gold,35,1,2,2,34516,8095,81,0.31
8889,714938733,Attrited Customer,48,M,1,Post-Graduate,Single,$80K - $120K,Blue,38,4,2,2,13174,4890,49,0
8890,761818758,Existing Customer,43,M,1,Graduate,Single,Unknown,Blue,36,1,1,2,11210,7206,86,1.36
8891,714422058,Existing Customer,42,M,3,Graduate,Single,$120K +,Blue,36,1,2,3,31639,7119,86,1.17
8892,712191783,Existing Customer,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516,7788,94,0.47
8893,716319258,Existing Customer,43,M,4,Uneducated,Single,$120K +,Blue,36,1,1,3,34516,7360,82,0.05
8894,719813058,Existing Customer,44,F,5,Unknown,Married,Less than $40K,Blue,34,2,1,3,2490,8065,88,8.16
8895,712351908,Existing Customer,45,M,3,High School,Unknown,$80K - $120K,Blue,34,1,2,3,26438,8029,81,1.03
8896,716742483,Existing Customer,38,F,1,Graduate,Single,Less than $40K,Blue,29,2,3,3,7504,7525,100,2.31
8897,708160008,Existing Customer,44,M,1,Uneducated,Married,$120K +,Blue,33,2,2,3,34516,7412,84,0.31
8898,709269708,Existing Customer,45,M,4,Graduate,Single,$120K +,Platinum,34,2,2,1,34516,7281,95,0.43
8899,779098308,Existing Customer,51,F,2,College,Married,Unknown,Blue,32,1,3,2,15048,7592,96,2.47
8900,717257658,Existing Customer,41,M,3,Graduate,Single,$80K - $120K,Blue,29,2,2,1,9357,7971,84,3.28
8901,775112958,Existing Customer,51,M,1,Unknown,Married,$60K - $80K,Blue,45,2,3,3,11548,7781,72,0
8902,788812608,Existing Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,39,1,2,3,8767,8066,79,3.12
8903,711002058,Existing Customer,42,M,4,Unknown,Single,$40K - $60K,Blue,33,1,3,1,5306,7437,94,7.34
8904,716199408,Attrited Customer,52,F,2,Graduate,Single,Unknown,Blue,41,2,3,3,3608,4907,53,11.38
8905,718100808,Existing Customer,49,F,1,Uneducated,Married,Less than $40K,Gold,37,2,3,1,15987,7395,100,2.09
8906,790051758,Attrited Customer,50,M,2,Graduate,Single,$120K +,Blue,42,2,1,2,31782,4800,53,0
8907,772430733,Existing Customer,42,M,2,Graduate,Married,$120K +,Blue,32,1,1,1,34516,7168,88,0.42
8908,713460258,Existing Customer,45,F,0,Doctorate,Married,$40K - $60K,Silver,36,1,1,3,19107,8987,89,0.49
8909,820036533,Existing Customer,50,M,4,Unknown,Married,$80K - $120K,Blue,45,2,1,3,34516,7223,87,0.42
8910,719785683,Existing Customer,41,M,4,Post-Graduate,Married,$80K - $120K,Blue,36,1,2,2,21751,8332,102,1.12
8911,711830433,Existing Customer,44,F,3,College,Single,Less than $40K,Blue,32,1,2,1,7926,7677,87,2.13
8912,807393558,Attrited Customer,51,M,4,Unknown,Single,$120K +,Silver,46,2,3,3,34516,4615,49,0.37
8913,718306308,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,36,1,2,3,27984,8147,81,1.04
8914,772725408,Existing Customer,40,M,3,Uneducated,Divorced,$60K - $80K,Blue,30,2,3,2,24499,7667,84,1.43
8915,711183558,Existing Customer,49,M,0,High School,Single,$80K - $120K,Blue,39,2,1,3,2221,8618,98,9.41
8916,720317658,Existing Customer,43,M,2,Graduate,Single,$80K - $120K,Blue,35,2,2,2,5858,7916,82,2.44
8917,710596983,Existing Customer,51,M,1,Uneducated,Single,$80K - $120K,Blue,37,1,3,2,27318,7481,96,1.28
8918,716986458,Existing Customer,44,F,3,High School,Single,Unknown,Blue,36,1,3,2,9766,7605,101,2.41
8919,717382608,Existing Customer,59,M,1,Graduate,Single,$60K - $80K,Silver,36,2,2,2,26692,8780,86,1.34
8920,825767658,Existing Customer,49,M,2,Graduate,Single,$60K - $80K,Gold,45,2,3,1,34516,7711,80,0.26
8921,717513933,Existing Customer,38,M,3,College,Single,$120K +,Blue,26,2,2,1,14938,7385,90,0
8922,789186858,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,41,2,5,1,33256,7796,97,0.28
8923,717658758,Existing Customer,49,M,4,Graduate,Single,$120K +,Silver,36,2,2,2,34516,7962,99,0
8924,715575258,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35,1,6,3,5791,7823,93,5.38
8925,714975633,Existing Customer,51,F,2,High School,Single,Unknown,Blue,36,2,1,2,2319,7558,85,9.41
8926,715396983,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,2,17698,8056,95,0.1
8927,712624383,Existing Customer,52,M,4,College,Single,$80K - $120K,Silver,41,1,1,2,34516,7707,99,0.49
8928,721335558,Existing Customer,57,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,3,6482,7544,101,0.26
8929,711167808,Attrited Customer,40,M,4,Unknown,Single,$60K - $80K,Blue,30,4,3,6,18975,4803,65,0
8930,713761608,Existing Customer,44,M,3,Graduate,Divorced,$60K - $80K,Silver,34,2,3,3,34516,8450,90,0.48
8931,713367858,Existing Customer,47,M,3,Unknown,Single,$40K - $60K,Blue,36,2,2,2,2479,8042,85,11.45
8932,710489583,Existing Customer,41,F,3,Graduate,Unknown,Less than $40K,Blue,36,1,1,1,4941,7631,91,0.21
8933,720422358,Existing Customer,42,M,1,Post-Graduate,Single,$60K - $80K,Gold,36,1,1,2,34516,7485,90,1.06
8934,772098858,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,33,1,2,1,8230,7736,84,2.42
8935,789304983,Existing Customer,44,M,0,Unknown,Married,$40K - $60K,Silver,34,2,1,2,22226,8753,97,1.24
8936,779257233,Existing Customer,47,M,2,Uneducated,Single,$120K +,Blue,29,2,3,2,28852,7432,90,1.08
8937,717579258,Attrited Customer,36,M,1,Unknown,Unknown,$40K - $60K,Blue,36,2,3,3,6893,4782,50,3.32
8938,709418508,Existing Customer,45,M,2,Graduate,Married,$60K - $80K,Blue,35,1,2,3,7653,7508,93,3.41
8939,778439883,Existing Customer,50,M,1,High School,Unknown,$80K - $120K,Blue,31,1,2,2,26840,7969,93,0.29
8940,716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549,8642,85,7.44
8941,716609433,Attrited Customer,55,M,2,High School,Divorced,$120K +,Blue,46,5,3,2,16828,4939,63,0.15
8942,721053633,Existing Customer,45,M,2,College,Single,$40K - $60K,Blue,31,2,2,1,6530,8904,101,3.38
8943,711559008,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,28,2,1,2,11642,9137,92,2.09
8944,718698558,Existing Customer,43,M,3,College,Single,$80K - $120K,Blue,34,2,2,2,5390,7739,106,4.06
8945,770190258,Existing Customer,49,F,3,Graduate,Married,Less than $40K,Blue,43,2,1,1,7037,7678,93,0
8946,709008708,Existing Customer,47,M,3,College,Married,Less than $40K,Blue,34,2,1,2,8390,8316,92,0
8947,823922208,Existing Customer,49,M,3,Unknown,Single,$60K - $80K,Blue,45,1,1,1,2122,7404,103,8.39
8948,718457058,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,35,1,1,1,3442,7801,74,12.11
8949,708472008,Existing Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,2,3,3,6680,7632,95,4.35
8950,710395233,Existing Customer,42,F,2,Graduate,Single,Unknown,Silver,36,2,2,3,34516,8657,98,0.31
8951,716732958,Existing Customer,44,F,2,High School,Married,$40K - $60K,Blue,32,2,2,3,7244,7925,90,0.28
8952,780108408,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,37,1,3,1,34516,7745,82,0.04
8953,720962208,Attrited Customer,42,M,2,Post-Graduate,Married,$60K - $80K,Blue,27,2,2,2,2476,4659,48,15.09
8954,714019083,Existing Customer,40,F,1,Graduate,Married,Less than $40K,Blue,30,1,1,3,2019,8426,102,6.38
8955,721225083,Existing Customer,54,F,2,Unknown,Divorced,Less than $40K,Blue,36,1,2,1,8758,7680,89,2.53
8956,819109308,Existing Customer,62,M,0,Graduate,Divorced,$60K - $80K,Blue,56,1,3,3,6103,8080,92,6.52
8957,721029858,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,36,2,1,2,2166,8215,109,11.13
8958,716762733,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,Blue,40,2,1,1,3449,8300,94,7.54
8959,710260983,Existing Customer,51,F,4,Graduate,Divorced,Less than $40K,Blue,36,2,3,2,2984,8296,91,14.02
8960,793608258,Attrited Customer,54,F,3,Graduate,Single,Less than $40K,Silver,48,1,5,2,13432,4909,50,0
8961,719677758,Existing Customer,39,F,1,Unknown,Married,$40K - $60K,Blue,36,2,1,3,10830,8814,88,3.22
8962,771411408,Attrited Customer,50,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,38,2,3,4,2673,4929,54,0
8963,794191008,Existing Customer,46,M,2,College,Married,$120K +,Blue,40,1,2,2,34516,7552,87,0.48
8964,708905733,Existing Customer,45,M,5,Uneducated,Single,$60K - $80K,Blue,32,1,2,1,20633,7570,91,1.36
8965,788327358,Existing Customer,61,M,1,Graduate,Single,Unknown,Blue,54,1,1,3,9070,8440,102,3.51
8966,751974258,Existing Customer,51,M,3,Unknown,Unknown,$120K +,Blue,44,2,2,3,11954,7345,93,0
8967,805516608,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Silver,45,2,1,3,34516,7755,84,0.27
8968,720006333,Attrited Customer,48,M,2,College,Divorced,$80K - $120K,Blue,40,4,3,3,4479,4520,63,0
8969,780114558,Existing Customer,50,M,1,High School,Married,Less than $40K,Blue,35,2,1,3,3968,12535,118,9.31
8970,713090658,Existing Customer,58,F,2,Uneducated,Single,Unknown,Blue,44,1,2,2,2599,8061,98,9.01
8971,718889508,Existing Customer,46,M,2,College,Divorced,$60K - $80K,Blue,37,1,3,1,10074,8256,99,2.01
8972,824799108,Existing Customer,46,F,3,High School,Married,$40K - $60K,Blue,42,2,2,1,10901,7498,90,2.52
8973,788618208,Existing Customer,42,F,5,Unknown,Single,Less than $40K,Blue,30,2,3,3,8325,8198,90,0
8974,713133258,Existing Customer,38,M,3,Unknown,Single,$80K - $120K,Silver,36,2,2,3,34516,8872,86,0.58
8975,717370533,Existing Customer,40,M,3,Post-Graduate,Single,$120K +,Blue,26,1,2,1,34516,6453,89,0.06
8976,720425508,Existing Customer,43,M,5,Graduate,Single,$80K - $120K,Blue,36,1,1,3,7196,8689,93,1.37
8977,712948383,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Gold,36,1,6,1,34516,7396,100,0
8978,712839633,Existing Customer,38,M,2,Uneducated,Single,$80K - $120K,Blue,22,2,1,3,34516,8871,97,0.46
8979,820330008,Existing Customer,46,M,5,High School,Married,$120K +,Blue,42,1,1,3,32926,8231,98,0.47
8980,826150608,Existing Customer,44,M,4,Uneducated,Unknown,$40K - $60K,Silver,40,1,1,2,18072,8199,98,1.16
8981,779187783,Existing Customer,50,M,2,Unknown,Single,$80K - $120K,Blue,38,2,3,1,24533,8436,77,1.14
8982,720809358,Existing Customer,39,M,1,College,Unknown,$40K - $60K,Blue,32,1,1,3,4874,7776,98,7.55
8983,714054408,Existing Customer,50,M,3,College,Unknown,$60K - $80K,Blue,42,1,2,3,12889,8272,79,2.21
8984,789827208,Existing Customer,41,F,5,Graduate,Married,Less than $40K,Blue,31,2,3,1,7531,7768,92,3.45
8985,718308558,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,37,2,6,1,1838,7688,93,10.28
8986,801064833,Existing Customer,42,M,3,Graduate,Married,$80K - $120K,Blue,36,1,1,2,30117,7930,91,1.11
8987,719838558,Existing Customer,46,M,2,Uneducated,Single,$60K - $80K,Blue,35,1,1,1,5131,7432,92,4.49
8988,714510483,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Gold,36,2,3,3,34516,7640,87,1.13
8989,718246458,Existing Customer,53,M,3,Graduate,Single,$80K - $120K,Blue,45,2,1,2,24262,8241,105,1.22
8990,710822808,Existing Customer,51,M,0,College,Single,$80K - $120K,Blue,33,1,3,1,34516,7854,89,0.36
8991,791730183,Attrited Customer,38,F,2,College,Unknown,Less than $40K,Blue,32,2,2,6,7385,5070,50,4.06
8992,709722858,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,37,2,2,2,20708,8503,88,1.06
8993,712582983,Attrited Customer,47,F,3,Graduate,Married,Less than $40K,Silver,36,4,3,1,14057,4729,54,1.38
8994,714999483,Existing Customer,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,1,2,34516,9389,106,0.33
8995,711388458,Existing Customer,45,M,3,High School,Married,$60K - $80K,Blue,36,2,5,1,17072,8591,99,1.29
8996,796174983,Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,46,2,3,3,25737,7722,94,0.45
8997,712918083,Existing Customer,44,F,1,Unknown,Single,Less than $40K,Blue,33,1,3,1,2211,7527,88,5.47
8998,715459158,Existing Customer,35,F,4,High School,Unknown,Unknown,Blue,26,2,1,2,16950,7821,97,0
8999,712687083,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,24,1,1,3,15043,7234,83,0
9000,713003358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,30,2,2,2,29338,4983,40,0.05
9001,812443458,Existing Customer,57,M,4,Graduate,Single,$120K +,Blue,52,2,3,2,25808,7794,94,0
9002,712984983,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,30,1,3,2,2248,7739,101,13.44
9003,708826158,Existing Customer,45,F,4,Uneducated,Divorced,$40K - $60K,Blue,27,2,2,1,3670,8608,100,7.39
9004,788725608,Existing Customer,44,F,3,Graduate,Single,Less than $40K,Blue,17,1,2,3,8861,8387,102,0.13
9005,717559533,Existing Customer,47,M,3,Graduate,Married,$120K +,Silver,42,1,3,1,34516,8212,100,0.34
9006,720443358,Existing Customer,50,M,2,Unknown,Married,$60K - $80K,Blue,36,1,3,1,8014,6950,84,2.36
9007,806694333,Existing Customer,44,F,4,Unknown,Married,Less than $40K,Blue,39,1,1,1,2771,8268,73,10.42
9008,709770408,Existing Customer,51,M,2,Graduate,Married,$120K +,Silver,36,1,1,2,34516,8652,98,0.49
9009,718259433,Attrited Customer,45,F,3,High School,Married,Unknown,Blue,40,1,4,2,8383,5460,63,0
9010,770705208,Existing Customer,44,F,2,Unknown,Single,Less than $40K,Gold,30,1,3,3,15365,7890,91,0.41
9011,720655833,Attrited Customer,48,F,4,High School,Married,Less than $40K,Blue,30,2,3,2,2913,4955,56,0
9012,797898858,Existing Customer,40,F,2,Uneducated,Single,Less than $40K,Blue,34,1,2,1,4748,7288,88,7.19
9013,779548008,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Silver,35,1,2,3,34516,7745,83,0
9014,718388733,Existing Customer,38,F,1,College,Unknown,Less than $40K,Blue,32,2,3,3,2609,8677,96,8.03
9015,711742758,Attrited Customer,43,F,5,College,Single,$40K - $60K,Blue,32,2,3,1,11508,5242,74,0
9016,757863258,Existing Customer,45,F,4,Graduate,Unknown,Less than $40K,Blue,38,2,2,1,2396,7480,84,0.37
9017,711947358,Existing Customer,49,M,4,Uneducated,Married,$120K +,Blue,38,2,3,1,18991,7716,83,1.04
9018,712157958,Attrited Customer,44,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,10908,4883,42,0
9019,814760358,Existing Customer,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48,2,2,2,14627,7766,82,2.17
9020,710192283,Existing Customer,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2,2219,8686,91,8.52
9021,718977483,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,Blue,46,2,3,1,25736,7209,91,0.54
9022,712129158,Existing Customer,63,M,0,Uneducated,Single,$60K - $80K,Blue,36,2,3,1,7997,7747,104,2.17
9023,714880533,Existing Customer,40,M,5,Graduate,Single,$40K - $60K,Blue,36,2,2,3,2849,8669,99,10.11
9024,808287408,Existing Customer,45,M,5,Graduate,Married,$80K - $120K,Blue,40,1,2,0,29227,8420,100,0.39
9025,709619433,Existing Customer,52,M,2,Doctorate,Married,$120K +,Blue,44,1,2,2,34516,8604,108,0.04
9026,708881583,Existing Customer,50,M,2,Uneducated,Married,$40K - $60K,Blue,43,1,3,1,12458,8752,95,1.47
9027,711332883,Attrited Customer,62,M,1,High School,Single,$60K - $80K,Blue,46,2,3,3,7547,5294,73,5.28
9028,717696333,Attrited Customer,44,M,4,Unknown,Married,$120K +,Blue,36,4,3,3,34516,5425,60,0
9029,820587258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Silver,40,2,5,2,10677,8637,94,0
9030,768733533,Existing Customer,53,M,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,3,2,2340,8851,88,11.29
9031,779779083,Existing Customer,38,F,3,High School,Single,$40K - $60K,Gold,26,2,2,1,23981,7872,103,0
9032,720735408,Existing Customer,44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,1,6329,8514,109,0.26
9033,819160158,Existing Customer,42,M,3,Uneducated,Married,$40K - $60K,Blue,37,2,3,3,4960,8218,88,5.48
9034,804601833,Existing Customer,44,M,2,High School,Unknown,$60K - $80K,Silver,39,1,2,3,34516,7491,86,0.46
9035,714823308,Existing Customer,55,F,3,College,Single,Less than $40K,Gold,35,2,3,3,15987,7345,98,2.03
9036,711577458,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,36,2,2,1,3244,8087,95,9.32
9037,787539333,Existing Customer,48,M,4,Graduate,Married,$60K - $80K,Blue,37,1,2,3,7298,7973,88,5.45
9038,716806383,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,40,1,1,3,28307,9042,122,0.53
9039,812230308,Existing Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,2,3,3,2430,8444,100,11.22
9040,778420383,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,29,2,3,2,7650,8609,109,4.27
